2	5	6	10	8	10	10	11	11	11	19	27	25	17	10	14	11	10	11	8	6	5	5	3	1
13	19	17	23	26	26	35	44	46	41	38	35	31	26	20	20	17	15	23	19	15	12	11	12	9
4	3	2	3	3	6	7	8	11	16	19	17	12	13	14	15	9	7	5	5	4	2	1	1	2
2	2	1	1	2	4	10	10	10	11	15	17	17	17	14	15	11	11	5	5	5	8	8	7	2
4	3	5	10	9	8	5	11	15	16	21	23	21	15	14	12	12	10	11	7	5	5	4	6	4
2	2	1	1	1	6	9	12	9	9	12	11	8	8	10	9	10	11	9	9	6	4	1	1	1
1	1	1	1	1	3	7	11	14	17	20	19	11	12	12	13	8	5	5	3	2	1	1	1	1
3	8	7	6	6	11	16	26	26	24	26	31	26	14	12	24	25	21	13	9	5	7	6	5	1
2	2	1	1	1	2	8	15	18	19	18	18	11	12	9	16	14	10	6	6	8	6	4	5	6
3	4	4	1	1	6	7	10	14	20	21	18	16	12	16	16	20	15	9	4	3	3	3	5	4
4	5	4	7	7	7	8	8	12	17	27	31	33	24	21	18	14	17	14	12	7	5	4	2	1
3	3	2	2	1	3	5	8	14	20	16	11	10	8	9	9	7	6	5	5	4	2	2	3	3
1	1	2	3	4	8	11	11	11	12	14	12	7	12	13	11	6	4	5	5	5	4	4	3	2
4	4	7	8	9	8	10	21	32	39	29	21	25	34	28	24	13	11	9	9	9	9	10	11	8
4	3	1	2	3	5	7	12	17	20	17	15	14	12	12	13	11	9	6	10	9	6	2	2	2
2	2	1	1	1	1	2	5	6	12	13	7	6	6	9	9	9	6	4	1	1	1	2	4	3
10	8	10	14	20	19	17	17	25	29	26	26	26	22	15	13	12	13	12	14	9	5	3	4	4
7	10	10	8	5	6	9	11	11	15	17	18	16	17	15	12	5	7	4	2	1	1	2	3	2
9	15	17	21	23	29	28	27	21	18	19	25	25	18	9	15	20	22	20	22	21	18	13	15	11
2	2	3	3	4	5	7	7	8	12	14	19	12	12	7	11	13	9	3	2	2	2	2	1	1
2	1	2	4	4	3	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1
8	6	9	14	20	22	28	34	33	29	18	13	10	15	20	24	20	16	12	11	10	5	5	6	6
5	7	8	7	11	12	14	17	26	25	22	12	16	22	19	12	10	14	16	11	11	8	9	8	9
7	9	7	9	7	8	15	17	21	21	24	18	15	10	10	12	15	12	9	2	1	1	1	2	2
2	3	4	5	8	12	15	15	16	13	20	18	18	14	11	12	12	14	12	10	9	9	8	9	4
4	5	5	5	8	9	13	16	14	13	12	22	28	27	21	19	15	20	20	17	9	5	4	6	3
6	8	5	5	7	12	13	18	16	27	30	29	27	24	21	14	16	15	10	6	4	6	6	4	3
5	4	6	8	12	10	10	18	29	31	21	28	23	20	9	11	8	2	5	5	4	1	1	1	1
9	9	10	9	13	12	12	20	21	22	31	33	30	22	25	25	23	21	22	15	14	10	13	10	9
7	11	10	14	13	13	13	16	22	26	30	26	25	24	27	23	22	15	8	6	4	5	4	3	3
6	7	11	17	20	27	30	39	31	30	26	27	31	23	20	14	10	6	10	12	9	10	9	9	9
8	7	5	4	7	9	12	13	13	10	14	18	18	13	14	15	15	8	9	12	11	10	8	6	4
3	3	3	3	4	6	7	11	9	13	18	23	17	12	14	13	12	12	12	9	3	4	4	3	4
2	1	1	2	3	5	7	6	7	9	12	20	20	18	10	10	10	10	6	7	7	5	1	1	2
4	4	3	8	14	15	13	10	11	17	26	25	22	17	19	15	13	11	12	10	6	3	3	2	1
2	2	3	3	3	4	4	8	11	15	16	13	15	12	9	11	14	11	9	6	4	3	1	1	1
4	8	10	11	10	13	19	20	18	15	19	17	20	17	12	7	9	9	9	8	6	6	6	4	5
6	4	2	7	11	12	13	10	5	7	12	18	18	14	6	7	9	11	10	11	11	10	8	11	13
1	1	1	1	5	6	9	18	20	17	12	13	12	15	14	11	6	7	5	3	1	1	2	4	5
1	3	6	8	8	11	18	25	25	17	18	21	23	19	18	15	15	7	6	6	5	6	5	4	3
4	7	8	6	5	2	1	3	7	28	34	35	24	19	17	23	33	26	19	14	12	11	7	3	3
5	5	4	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	2	2
2	3	2	3	4	5	11	15	16	20	27	23	23	18	23	24	20	15	6	7	7	7	2	1	2
2	2	2	1	4	4	9	15	22	19	11	6	10	10	11	12	15	6	9	6	5	1	1	1	1
4	3	2	4	6	16	15	12	11	13	13	18	19	13	11	11	12	11	6	5	3	2	1	3	5
5	4	4	4	7	10	11	10	9	11	15	19	12	12	11	14	11	6	4	7	8	6	3	2	1
7	8	8	6	5	6	10	16	19	15	25	21	21	15	17	14	11	8	4	4	3	3	4	7	6
5	4	6	10	10	6	8	17	18	16	9	14	12	14	10	13	9	5	4	4	5	5	7	6	3
4	3	4	2	3	5	6	8	17	19	13	9	16	17	14	12	12	7	7	5	3	3	2	2	2
1	1	1	2	4	5	7	9	16	19	19	18	18	15	11	18	18	14	6	2	2	1	1	4	8
3	4	5	6	7	7	5	10	17	27	23	26	19	25	24	21	16	10	8	5	5	9	10	13	12
2	2	2	5	10	10	6	7	8	14	21	33	35	29	23	21	24	26	26	29	21	15	16	17	17
2	3	2	4	4	5	7	9	10	14	17	17	11	14	17	15	11	11	11	6	5	3	3	1	1
6	8	8	6	2	3	9	14	20	25	28	25	19	11	17	21	22	17	8	6	5	2	2	4	4
8	13	13	9	5	5	11	13	15	17	17	21	16	17	17	17	12	14	10	5	4	3	3	1	2
11	11	10	6	13	14	14	12	15	15	20	22	22	19	21	18	20	16	14	11	8	6	5	5	3
4	6	7	11	15	15	14	15	15	15	15	20	19	17	17	15	12	8	6	6	3	3	4	2	2
6	7	8	8	8	7	8	13	13	14	19	26	35	26	30	21	23	18	16	10	7	8	11	9	7
4	3	4	2	3	3	4	5	15	23	33	32	28	28	27	28	20	16	16	13	10	5	6	5	4
4	8	9	9	9	9	12	16	24	23	17	12	11	14	15	13	8	8	6	6	3	4	4	2	1
1	1	1	2	2	2	3	4	4	4	6	13	19	17	13	12	14	9	6	5	3	3	1	1	1
4	4	4	3	4	8	9	11	13	21	23	22	15	13	12	11	11	15	18	13	6	5	6	4	7
8	8	7	9	10	12	12	16	20	24	24	19	17	14	17	21	23	13	9	5	3	4	6	8	9
3	3	4	5	5	7	7	8	8	10	16	17	19	17	17	13	13	11	11	7	6	4	2	2	3
4	5	3	4	4	7	18	24	29	14	10	7	12	18	22	24	14	13	7	6	4	3	5	5	6
1	1	1	1	1	4	5	8	9	13	17	16	13	10	10	14	15	14	8	5	5	6	5	4	3
1	1	1	1	2	4	6	8	10	13	18	19	17	13	11	12	11	16	14	10	6	5	3	2	3
5	4	3	2	5	5	7	11	15	19	15	16	13	11	14	16	16	13	11	8	2	2	2	1	3
5	11	12	14	14	17	16	21	22	24	29	28	29	25	26	28	22	16	10	7	8	4	3	2	2
4	3	2	1	2	3	2	10	14	18	15	24	21	18	13	15	14	14	13	9	8	6	5	8	9
6	4	8	8	11	11	10	12	19	25	17	24	24	19	16	20	17	13	5	4	3	4	7	8	6
3	3	2	1	2	2	7	12	15	15	13	13	12	9	9	9	9	7	2	2	2	1	1	1	1
6	6	7	12	12	13	13	15	24	19	20	16	22	20	11	8	6	5	5	5	4	3	3	4	2
2	1	2	3	6	5	5	5	6	4	10	17	18	12	10	13	12	10	5	3	1	2	2	1	2
3	3	3	3	8	11	11	13	15	21	20	20	21	20	15	19	16	16	13	13	10	8	3	4	2
9	8	8	11	10	8	6	10	11	12	16	20	23	19	19	18	15	15	14	17	12	13	9	6	5
2	2	3	3	5	5	9	8	18	20	31	31	26	15	14	16	21	19	12	9	3	2	3	3	2
5	6	8	6	6	7	9	8	20	23	26	25	24	18	19	19	25	22	20	12	11	14	13	6	6
7	10	17	18	23	19	14	12	18	19	20	15	19	20	19	11	14	14	11	9	7	7	8	8	8
4	7	6	5	3	9	11	16	15	17	18	18	17	11	8	7	6	8	9	7	6	5	5	4	3
1	1	3	6	8	7	5	10	13	19	19	13	10	8	8	12	16	15	11	7	6	3	2	1	1
2	2	2	2	5	10	13	10	12	13	18	29	31	26	18	12	15	14	19	17	19	17	16	16	13
1	2	3	4	8	12	12	14	18	23	20	18	15	19	20	23	19	11	6	7	9	9	8	7	4
1	1	1	1	2	4	7	7	14	13	17	14	12	8	7	8	6	7	7	6	2	1	1	2	3
1	1	1	4	5	5	7	7	9	9	15	21	18	20	15	18	13	15	11	8	3	2	2	3	3
4	3	3	3	4	10	14	13	12	16	18	17	15	12	13	15	15	15	10	8	6	2	3	2	2
2	2	2	4	4	4	5	8	9	11	10	14	11	10	9	8	5	2	4	4	4	1	2	2	1
5	6	4	5	5	8	10	10	12	16	17	18	16	14	10	9	6	8	7	6	4	2	1	1	1
1	3	3	4	2	3	6	10	12	11	5	5	7	10	10	9	4	2	2	2	2	2	1	1	1
2	3	4	4	3	6	12	18	19	19	15	6	11	14	17	12	15	13	10	4	4	2	2	3	2
5	5	3	5	5	10	14	22	18	27	20	20	13	21	17	15	15	15	14	16	20	22	20	12	9
4	4	6	10	14	24	25	27	23	23	24	23	21	23	21	18	16	12	9	4	3	5	4	3	1
4	5	5	5	6	5	6	10	16	15	20	16	16	12	8	9	6	7	6	5	4	2	1	1	1
4	6	7	7	6	12	14	11	10	11	14	16	13	12	13	15	13	9	7	13	10	10	3	4	2
2	1	2	4	4	4	5	11	18	21	18	16	15	15	14	17	17	17	14	10	6	3	4	3	6
1	1	1	1	1	1	2	2	4	7	11	13	13	7	4	7	9	11	6	4	1	3	3	3	1
6	8	5	3	6	10	14	12	14	16	21	23	20	18	19	15	12	9	9	6	7	3	2	4	4
7	5	9	12	19	18	14	13	13	13	19	18	17	15	10	16	16	13	9	7	6	6	8	8	5
4	2	3	7	6	11	11	11	13	20	28	19	16	13	11	10	5	3	2	3	3	2	1	2	3
3	3	3	5	4	6	3	7	13	19	21	15	18	16	13	18	18	17	15	11	5	8	4	4	1
1	1	3	6	7	5	6	5	9	8	14	12	14	8	6	2	1	2	8	13	11	4	2	5	5
2	3	5	4	9	12	13	8	11	10	9	8	10	9	6	6	6	5	4	4	7	5	9	6	4
1	1	2	2	3	4	6	10	11	12	16	15	16	8	7	6	7	6	5	4	3	1	1	1	1
11	12	11	11	19	20	18	19	20	19	27	28	28	25	23	22	16	14	10	6	3	1	1	1	1
4	3	4	6	7	12	20	24	25	17	22	22	28	27	19	12	12	13	11	10	11	9	8	8	3
12	14	11	10	6	8	8	11	15	22	16	11	15	16	15	12	13	17	14	13	5	9	10	6	5
1	1	2	2	4	5	11	11	15	14	21	16	20	13	15	14	13	11	7	3	3	2	1	1	1
5	9	10	10	14	12	8	10	13	17	14	20	18	17	16	13	15	11	10	7	7	9	5	2	3
1	1	2	2	5	4	6	11	23	22	19	20	22	20	17	17	18	12	12	8	6	3	4	3	1
5	4	4	6	7	8	9	12	14	12	17	18	16	13	11	14	15	13	8	4	6	4	2	3	4
5	5	4	6	4	7	10	21	26	22	18	14	19	16	11	3	5	8	15	13	11	10	7	3	1
2	2	3	5	4	4	9	13	18	23	26	28	28	27	27	19	15	5	7	8	5	1	1	2	3
3	4	5	6	7	11	14	17	25	30	35	31	20	23	20	18	12	12	11	6	4	5	5	7	5
3	3	3	2	3	4	6	12	15	21	14	12	11	10	12	15	13	6	3	4	3	5	6	6	5
3	4	4	6	5	6	6	11	16	16	18	14	13	16	17	17	17	15	11	4	2	1	1	3	5
4	6	6	3	1	1	4	7	18	21	22	16	18	20	21	12	8	7	4	5	4	6	4	2	1
1	2	2	5	5	5	6	10	9	14	11	9	10	14	13	7	5	4	3	2	2	2	2	2	2
2	5	7	6	8	11	12	11	17	22	26	23	20	16	15	13	11	15	10	5	4	5	4	2	3
1	1	4	8	8	7	8	13	22	26	21	11	1	11	17	14	8	11	11	5	1	2	4	4	3
3	2	5	5	6	7	12	17	20	23	22	26	19	21	19	19	12	10	8	7	6	5	7	6	5
2	4	4	7	10	10	12	19	23	20	11	18	24	22	17	18	18	13	9	7	7	5	3	2	4
4	5	5	7	11	14	11	15	16	21	23	26	18	18	16	19	15	13	12	12	10	10	7	7	4
3	3	1	1	4	9	9	6	7	12	16	14	15	15	16	12	9	10	9	8	6	3	4	6	6
4	6	8	15	14	12	8	12	17	22	22	24	24	16	11	14	21	16	15	8	4	2	2	2	1
2	2	4	3	1	4	7	14	15	17	19	19	20	19	17	16	19	19	10	7	4	7	9	9	5
5	3	6	8	10	11	10	17	21	23	17	10	17	20	18	20	13	15	10	9	4	3	1	1	1
1	1	2	2	3	5	6	16	22	24	23	15	20	19	22	19	15	13	8	6	4	5	5	4	4
1	2	3	4	3	4	3	7	9	12	9	8	5	4	7	8	8	7	5	1	1	1	1	1	2
3	3	6	7	12	8	7	5	7	12	15	25	26	25	18	23	21	17	10	12	12	13	7	2	5
3	3	8	13	18	20	16	15	16	25	31	24	18	14	16	17	21	24	19	11	6	3	4	3	3
7	6	2	3	4	6	9	16	14	18	15	16	16	15	15	15	15	14	10	8	9	7	6	4	4
5	4	5	6	4	5	10	18	19	19	19	25	22	19	17	13	12	11	9	8	5	8	6	6	3
5	5	6	11	9	15	12	12	8	15	20	25	25	24	23	24	22	18	8	7	4	3	3	2	3
3	6	8	8	7	7	10	10	14	17	16	20	25	21	13	7	8	9	9	8	8	5	4	5	5
6	8	9	10	8	10	19	22	16	13	10	11	18	17	20	17	17	9	11	7	5	4	4	3	1
2	2	1	1	2	4	4	4	2	1	2	2	2	3	3	1	1	2	2	2	1	2	2	1	1
4	4	4	2	5	8	14	15	14	16	21	20	24	21	17	23	19	17	10	10	11	9	6	4	3
4	4	4	4	5	9	11	7	8	7	13	14	15	9	12	13	12	10	7	7	3	3	4	3	3
2	4	6	7	10	12	11	7	9	11	16	22	22	20	16	14	12	11	12	13	7	5	3	4	4
3	4	5	5	3	2	7	8	12	14	20	22	21	16	14	17	17	14	12	7	4	2	3	6	8
1	1	1	1	1	3	7	11	12	12	17	22	19	13	11	8	7	3	3	3	4	2	1	1	3
3	2	3	2	5	6	7	5	7	9	14	15	11	9	10	8	8	4	4	1	1	1	1	1	1
1	2	3	4	4	7	9	12	9	9	10	9	9	8	6	6	9	8	9	4	5	5	6	7	6
1	1	1	1	2	3	4	8	13	17	16	11	5	8	11	15	13	6	4	2	2	2	1	1	1
1	1	1	1	1	4	19	23	25	12	21	33	32	26	19	15	14	13	11	4	6	6	7	11	12
1	1	1	2	3	9	9	7	2	8	13	12	9	9	13	8	7	4	4	5	5	5	3	3	1
1	1	1	1	1	14	21	17	4	1	1	4	15	18	14	7	4	4	3	4	2	3	3	5	5
3	3	4	5	5	4	8	13	15	16	10	12	11	12	11	11	11	14	12	7	5	3	4	3	3
4	4	6	5	6	10	27	34	34	18	21	18	19	24	23	21	20	20	19	17	15	15	20	28	25
3	2	3	3	8	13	17	14	21	17	25	24	28	25	16	19	18	15	11	7	3	1	1	1	1
1	2	4	5	4	3	4	7	10	14	18	19	17	15	17	18	17	10	8	11	11	10	9	11	7
1	1	1	1	2	4	4	3	5	9	13	10	12	10	11	10	10	6	5	7	5	4	2	2	2
3	2	3	6	8	10	16	21	15	13	11	12	14	13	16	15	15	8	5	8	10	11	9	9	10
3	2	1	3	4	7	8	11	10	12	12	16	11	9	6	7	12	12	9	7	6	5	4	5	4
8	6	10	9	11	10	12	13	16	19	32	32	27	20	14	12	16	16	13	7	4	3	4	3	3
6	7	7	8	8	11	11	14	15	22	25	21	14	7	9	11	13	13	14	16	13	11	14	14	9
6	5	7	9	10	10	9	10	16	18	23	21	16	14	15	15	18	15	11	4	4	5	4	2	3
2	4	5	5	5	11	17	20	18	17	22	27	33	23	23	26	28	27	19	11	7	4	4	4	4
2	3	7	7	10	8	14	19	31	27	23	12	14	19	23	20	15	8	6	5	2	2	1	1	1
4	3	3	3	7	7	7	8	15	12	13	14	13	11	9	9	8	8	8	14	11	8	2	3	5
4	5	2	2	2	4	7	11	8	10	11	15	15	9	9	9	8	8	8	6	4	3	5	4	3
1	1	1	2	3	3	6	10	11	10	9	10	11	10	9	7	7	7	5	3	2	2	2	1	1
6	6	6	7	8	9	12	11	10	11	21	24	21	14	11	14	12	9	10	7	7	4	4	5	6
5	5	4	3	4	5	5	5	8	15	21	17	15	20	20	20	11	7	6	9	9	8	8	6	4
8	10	10	9	10	12	10	15	15	18	18	15	14	14	18	18	14	11	6	3	2	2	1	4	5
3	3	4	4	8	8	6	9	17	36	45	54	52	35	11	1	1	1	1	1	1	1	2	7	10
1	1	1	1	1	1	1	9	23	36	24	12	1	7	7	11	12	17	18	13	6	6	7	6	2
2	1	2	3	5	4	5	7	10	16	17	14	9	10	8	5	3	3	3	1	2	2	4	3	3
8	9	12	9	11	9	14	14	20	15	15	17	15	15	12	9	11	13	11	13	10	6	4	2	3
4	5	6	6	7	9	8	11	15	21	20	16	15	18	17	11	4	7	10	8	6	3	3	4	4
2	3	3	3	5	6	7	11	17	23	23	16	15	18	23	15	15	13	14	7	4	2	3	3	3
3	3	3	2	2	4	5	10	14	13	14	20	17	16	13	14	8	8	7	8	7	6	2	4	7
3	2	2	5	6	7	11	12	11	10	13	18	18	14	16	13	16	18	15	8	6	6	4	6	8
7	6	5	4	5	4	5	11	12	10	15	24	23	19	12	18	16	10	2	2	2	2	2	4	3
6	6	5	6	7	7	8	11	12	20	24	25	16	17	15	19	22	18	13	7	7	7	5	3	3
6	8	8	13	13	16	15	15	11	18	20	19	14	13	17	16	18	17	17	11	6	7	7	6	6
8	10	11	11	10	13	15	14	18	19	21	18	16	15	13	15	18	21	16	11	6	3	3	3	3
2	1	4	6	6	6	10	15	14	21	20	26	24	23	19	16	13	12	6	7	5	5	2	2	1
4	7	10	13	11	7	12	13	19	20	27	24	13	10	10	15	14	11	8	5	5	3	3	4	5
2	6	9	9	6	8	10	13	19	25	24	14	9	17	20	19	18	17	13	7	4	3	1	3	3
4	4	5	6	7	9	11	12	13	15	21	21	20	15	16	16	18	19	18	12	6	5	4	5	5
94	85	75	62	70	67	67	50	35	37	46	57	47	45	46	42	47	50	45	32	24	19	16	12	15
5	6	6	5	3	4	6	12	19	26	28	19	20	19	28	22	17	12	13	10	8	11	14	12	9
2	1	4	5	5	2	3	6	6	6	9	8	9	7	7	5	6	6	4	4	2	1	1	1	1
5	5	4	1	3	11	12	8	8	11	15	16	16	12	9	6	9	11	15	10	6	3	2	3	3
3	3	6	6	6	9	11	14	9	13	9	8	8	7	6	3	6	9	9	4	1	1	1	1	1
3	3	1	2	4	8	7	6	5	13	19	16	17	14	18	18	13	8	5	3	3	3	3	1	1
3	5	7	9	6	8	10	14	13	14	13	15	18	15	12	9	10	7	8	5	3	1	1	1	1
8	8	6	6	5	10	11	15	18	21	14	11	11	17	18	19	15	11	7	3	2	2	3	4	4
1	3	3	4	2	5	7	12	16	18	21	16	5	13	15	13	4	6	10	7	5	5	7	7	4
5	6	8	9	7	10	8	8	11	14	15	14	14	15	14	13	13	9	9	7	9	7	6	3	2
5	4	3	3	4	2	5	10	13	15	17	14	12	15	16	16	11	11	10	8	7	6	4	6	7
4	5	3	6	5	7	11	11	13	11	17	21	24	21	16	15	14	13	12	5	9	8	6	4	3
6	5	8	9	9	9	12	12	14	12	21	20	17	15	16	15	14	11	9	7	6	3	3	2	3
3	1	1	1	1	1	1	5	7	13	22	24	19	5	1	1	6	9	12	6	4	5	4	4	1
5	6	3	4	8	12	20	25	26	26	20	17	16	19	24	22	15	10	8	7	8	6	5	2	2
2	3	4	7	8	14	18	19	19	16	20	26	33	23	19	11	7	10	15	20	19	15	8	6	4
1	2	4	6	4	2	5	17	21	19	13	13	15	18	19	17	16	13	8	4	5	6	6	3	1
6	4	5	6	9	11	14	10	9	13	15	12	11	8	8	11	10	10	9	8	6	4	9	10	8
3	3	5	8	9	11	11	15	12	17	19	24	24	18	18	12	14	8	9	9	8	5	3	2	2
4	2	3	3	3	3	5	6	6	7	12	14	14	10	10	9	12	12	7	4	2	1	2	5	6
2	2	3	3	4	4	5	4	7	14	18	17	10	8	7	12	16	13	10	10	11	8	6	6	6
9	8	5	5	3	8	9	12	7	6	10	13	10	13	9	8	9	9	5	2	4	6	7	9	8
4	6	4	3	4	6	4	4	9	12	18	20	20	18	18	13	14	14	8	6	1	2	3	5	5
6	4	4	6	10	14	12	12	13	15	18	16	17	14	13	8	9	9	7	7	5	2	4	6	5
4	5	4	6	8	13	12	18	15	17	18	17	20	16	14	15	18	16	13	8	2	1	2	2	2
4	3	3	9	11	12	11	16	21	23	21	15	19	19	21	22	17	15	13	9	5	3	5	5	3
2	3	3	4	4	5	7	7	12	14	15	16	14	11	12	10	8	4	4	4	3	4	5	6	6
8	8	9	11	9	11	14	23	28	25	27	33	32	29	26	24	24	26	19	10	9	9	8	6	5
6	7	8	8	10	13	19	23	20	23	23	20	17	11	10	11	12	11	10	11	10	5	3	1	5
1	1	3	5	7	10	11	11	11	15	16	16	14	13	16	16	13	13	8	6	4	4	2	2	1
3	3	2	1	1	4	6	9	5	11	12	16	13	14	11	8	7	6	7	7	6	6	4	3	2
6	8	7	5	5	9	16	16	16	15	16	18	14	11	12	15	15	10	10	5	5	7	8	5	3
4	4	6	8	8	10	10	12	12	15	28	33	34	21	23	22	19	16	12	10	11	12	8	4	5
6	7	10	9	7	6	12	18	20	11	11	16	17	16	13	13	12	12	18	16	10	3	3	4	5
1	1	2	3	3	4	3	5	7	11	18	20	16	10	6	10	13	11	6	7	8	6	2	2	2
1	1	1	2	5	8	7	11	10	10	13	18	19	15	15	12	4	4	8	8	6	4	3	3	4
1	1	1	1	2	2	6	6	11	11	10	9	6	5	9	10	7	5	3	1	1	1	1	2	2
1	1	2	3	4	5	6	8	13	14	13	8	7	9	9	8	7	11	9	5	5	4	4	3	3
3	2	1	1	3	7	13	14	15	12	23	26	23	10	11	15	19	17	18	15	6	5	7	7	3
3	2	1	1	3	12	18	22	23	32	38	37	37	32	24	17	15	10	9	9	9	5	4	3	3
5	7	7	6	6	4	9	11	12	13	14	20	19	19	15	16	12	10	7	2	2	2	2	1	1
1	2	2	3	3	5	6	9	14	17	18	20	16	19	17	14	10	6	5	4	4	5	4	4	2
7	16	23	25	16	10	11	12	11	16	20	23	13	21	16	15	14	18	20	16	13	11	11	7	7
4	4	4	2	4	6	8	6	11	13	20	16	14	17	18	11	10	8	9	5	5	3	2	1	1
2	2	2	1	2	2	2	5	9	17	16	20	15	12	12	11	10	9	11	7	5	3	1	1	1
2	4	4	5	4	4	4	8	15	12	17	15	14	14	10	11	8	10	6	4	2	3	4	6	5
2	3	3	2	2	3	6	9	9	9	14	22	20	11	14	18	17	12	9	9	6	5	4	1	3
2	6	7	10	8	8	9	17	25	22	12	12	14	19	18	13	12	11	11	9	4	2	1	1	3
1	1	3	4	5	4	2	3	7	17	17	15	8	8	9	8	7	3	1	1	1	1	1	1	1
2	3	2	2	4	6	10	12	16	16	19	22	18	14	7	9	9	10	11	11	6	3	2	4	3
6	6	4	4	5	4	7	9	11	11	15	22	21	17	12	14	18	20	17	12	8	10	8	6	2
5	5	5	6	6	5	4	5	8	14	19	14	13	7	10	11	14	14	9	8	11	12	10	7	3
6	8	7	5	3	3	7	10	9	12	13	10	11	9	10	10	12	13	10	8	6	3	1	1	1
4	3	4	3	2	5	7	9	14	24	25	20	17	22	20	15	12	12	9	7	5	5	2	1	1
5	5	7	5	6	6	10	11	13	11	24	22	19	4	9	12	11	8	6	5	4	2	4	3	3
2	2	2	1	1	6	11	14	18	18	18	19	27	25	15	10	9	6	7	10	11	8	6	7	7
10	15	21	28	23	18	16	21	26	31	35	26	25	25	34	32	26	23	30	25	20	9	10	11	9
2	3	3	6	7	11	16	24	26	24	19	19	18	15	9	5	3	5	6	8	9	7	4	7	9
5	7	11	12	10	7	16	21	29	24	17	7	11	15	17	12	11	6	6	3	3	5	4	5	4
7	5	1	2	3	5	5	6	6	5	13	17	16	12	11	8	10	10	15	12	16	13	12	6	5
4	4	2	2	3	4	3	9	19	24	19	16	12	7	9	11	15	9	6	3	4	4	1	1	1
1	3	3	2	4	4	6	8	10	12	15	13	11	7	12	10	8	6	5	6	3	4	4	3	1
3	4	4	3	4	5	7	7	9	19	28	28	18	16	17	22	20	18	13	8	5	5	7	4	2
1	1	1	1	2	2	2	5	8	9	13	14	16	15	11	12	13	11	7	5	3	2	1	2	3
3	5	5	5	7	8	11	11	11	9	14	13	11	9	12	9	9	6	4	4	2	3	3	3	1
1	1	2	3	3	5	8	14	14	14	15	18	16	12	15	13	11	11	10	8	2	1	1	1	2
2	1	1	2	5	7	12	16	20	17	23	21	21	17	14	13	14	14	12	8	6	8	8	6	8
3	4	3	4	6	10	13	14	11	14	20	25	21	15	15	15	16	13	11	7	4	5	4	3	3
3	2	1	5	8	10	9	17	25	23	20	17	16	14	14	20	21	15	10	3	1	1	2	2	3
4	4	4	3	3	6	13	16	12	10	8	7	6	9	10	12	9	7	5	5	4	2	1	1	1
4	5	6	7	13	15	17	14	13	12	11	15	14	15	12	16	15	16	9	10	11	17	12	9	6
1	1	1	1	3	5	6	8	8	8	13	17	19	15	15	10	14	12	9	5	3	5	3	2	2
4	3	2	4	10	16	18	19	20	18	16	17	15	17	14	13	14	15	11	4	2	2	4	3	3
10	13	11	13	15	13	11	14	13	13	18	20	22	13	9	8	9	11	10	7	6	7	6	6	6
2	2	1	2	2	3	4	5	9	11	12	11	9	9	9	8	3	2	1	2	2	1	2	2	2
2	2	2	4	4	3	5	7	9	10	8	8	7	8	10	8	6	4	3	2	2	2	2	1	1
2	3	4	3	4	8	16	25	19	16	12	16	16	13	13	14	17	14	11	11	8	4	2	1	1
1	2	2	3	3	4	6	10	13	12	11	14	14	12	11	11	8	5	3	3	2	3	3	2	3
3	4	3	7	9	12	16	27	29	34	38	39	34	29	30	34	29	25	17	14	15	16	13	11	6
4	3	2	3	4	5	4	6	6	15	21	31	26	24	22	18	13	10	12	12	9	10	10	8	4
3	3	3	4	5	9	11	13	9	6	7	11	15	14	10	7	5	9	6	4	2	1	2	3	2
1	1	1	1	1	2	2	6	10	12	11	8	8	7	8	8	10	11	8	4	2	2	2	1	1
9	7	6	5	10	11	12	11	20	29	30	22	24	18	15	18	19	20	12	10	6	7	6	6	5
3	2	3	4	5	4	4	7	15	17	21	20	18	12	7	10	14	11	8	11	11	11	9	12	15
6	4	4	7	13	13	14	11	20	24	26	19	14	11	12	11	11	13	13	14	9	8	3	5	3
5	4	5	3	3	6	13	14	18	13	11	10	15	16	15	15	11	6	4	5	4	3	1	1	1
1	1	1	2	3	3	2	3	9	13	10	10	9	9	11	12	12	8	7	5	4	1	1	1	2
2	3	2	1	2	3	7	16	23	16	11	12	12	17	12	14	8	8	5	4	5	4	5	3	2
12	12	8	11	15	16	13	14	17	12	19	21	26	19	23	18	19	13	13	12	12	12	10	10	4
4	3	3	4	5	7	8	15	20	21	16	11	11	11	12	14	12	7	5	7	6	6	4	4	2
3	4	6	6	7	7	8	7	9	13	18	20	22	16	15	9	6	6	5	4	4	4	4	4	2
8	5	7	9	10	11	9	9	14	16	21	15	17	15	12	12	9	11	5	7	6	8	10	8	5
3	3	4	5	6	9	9	14	13	12	8	7	9	11	10	8	8	8	5	4	3	3	1	1	1
1	2	5	7	7	8	10	9	12	14	20	24	17	16	10	10	7	12	8	8	2	6	9	9	6
5	7	11	13	15	15	21	18	11	8	8	10	13	17	14	13	8	6	5	4	4	6	9	11	7
1	3	4	4	4	5	12	16	19	23	22	16	12	13	19	19	13	10	5	3	1	1	3	3	1
7	10	12	11	20	19	21	16	16	11	8	14	15	18	17	16	11	8	6	7	5	2	1	3	3
6	6	6	7	9	9	13	19	22	29	25	12	12	10	10	10	17	24	21	18	12	8	8	8	5
4	5	6	8	12	9	13	11	17	22	25	14	16	13	21	22	22	14	6	6	10	11	10	6	8
